id_siniestro,id_poliza,id_asegurado,id_vehiculo,id_conductor,ramo,cobertura,fecha_ocurrencia,fecha_reporte,monto_reclamado,monto_estimado,monto_pagado,estado,sucursal,descripcion,documentos_completos,id_proveedor,beneficiario,dias_desde_inicio_poliza,dias_desde_fin_poliza,dias_entre_ocurrencia_reporte,historial_siniestros_asegurado,etiqueta_fraude_simulada
SIN-000681,POL-00212,ASG-00208,VEH-00204,ASG-00208,Vehículos,Pérdida Total por Robo (PTxRB),2024-02-09,2024-02-12,28782.55,31120.65,28013.07,Anticipo,Costa,"Accidente en madrugada sin testigos, múltiples vehículos involucrados, relatos contradictorios.",No,PRV-0006,Taller Riobamba #6,322,43,3,0,1
SIN-000682,POL-00121,ASG-00160,,ASG-00160,Generales,Daño,2024-04-05,2024-04-10,46839.79,32926.55,30046.51,Reserva,Norte,"Incendio en cocina del domicilio, daños en muebles y estructura.",Sí,PRV-0020,Intermediario Riobamba #20,188,177,5,0,0
SIN-000683,POL-00232,ASG-00154,,ASG-00154,Vida,Enfermedad Grave,2023-09-30,2023-10-02,9764.48,8148.57,8028.67,Anticipo,Sur,Hospitalización por fractura de fémur tras caída en el trabajo.,Sí,PRV-0009,Perito Riobamba #9,58,307,2,1,0
SIN-000684,POL-00179,ASG-00193,VEH-00126,ASG-00193,Vehículos,Daño Parcial,2023-11-23,2023-11-24,72383.26,57356.42,0.0,Pago Parcial,Norte,"Robo del vehículo en estacionamiento del centro comercial, no hay cámaras disponibles.",Sí,PRV-0016,Abogado Guayaquil #16,96,269,1,1,0
SIN-000685,POL-00215,ASG-00029,VEH-00352,ASG-00029,Vida,Enfermedad Grave,2024-04-03,2024-04-03,35375.99,29909.36,0.0,Liquidado,Sierra,"Daño por granizo severo que afectó capó, techo y panel lateral.",Sí,PRV-0030,Taller Guayaquil #30,278,87,0,3,0
SIN-000686,POL-00321,ASG-00102,VEH-00052,ASG-00102,Salud,Hospitalización,2023-07-29,2023-07-31,15333.81,10565.45,10215.65,Pago Parcial,Centro,"Choque frontal sin testigos en zona solitaria durante la noche, el otro vehículo huyó.",No,PRV-0021,Hospital Riobamba #21,6,359,2,2,1
SIN-000687,POL-00292,ASG-00099,VEH-00034,ASG-00099,Vida,Enfermedad Grave,2024-10-14,2024-10-18,14627.76,12470.42,0.0,Pago Total,Sur,Hospitalización por fractura de fémur tras caída en el trabajo.,Sí,PRV-0016,Abogado Guayaquil #16,274,91,4,0,0
SIN-000688,POL-00059,ASG-00184,,ASG-00184,Hogar,Desastres Naturales,2024-08-18,2024-08-23,18389.31,13794.61,12441.12,Pago Total,Sierra,El vehículo fue impactado por otro automóvil en la intersección de la Av. Principal con calle secundaria.,Sí,PRV-0016,Abogado Guayaquil #16,206,159,5,0,0
SIN-000689,POL-00112,ASG-00143,VEH-00356,ASG-00143,Vida,Enfermedad Grave,2024-06-06,2024-06-11,32596.59,30438.11,25445.56,Pago Total,Norte,Incendio del vehículo de origen eléctrico según informe del perito.,Sí,PRV-0032,Hospital Ambato #32,302,63,5,1,0
SIN-000690,POL-00238,ASG-00176,VEH-00152,ASG-00176,Salud,Hospitalización,2024-10-07,2024-10-12,52313.05,56612.51,54508.91,Negativa,Sur,"El paciente acudió a emergencia por dolor abdominal agudo, requirió cirugía.",Sí,PRV-0017,Hospital Ibarra #17,39,326,5,0,0
SIN-000691,POL-00267,ASG-00023,VEH-00166,ASG-00023,Salud,Emergencia,2023-12-20,2023-12-23,8600.73,6432.08,5998.26,Liquidado,Oriente,El asegurado reporta que un vehículo no identificado impactó su auto estacionado.,Sí,PRV-0002,Abogado Quito #2,296,69,3,0,0
SIN-000692,POL-00065,ASG-00109,VEH-00170,ASG-00109,Vehículos,Pérdida Total por Robo (PTxRB),2024-01-24,2024-01-24,736.85,618.28,500.21,Pago Parcial,Norte,Daños en la parte trasera del vehículo por choque en cadena en hora pico.,Sí,PRV-0025,Perito Ibarra #25,40,325,0,1,0
SIN-000693,POL-00048,ASG-00182,VEH-00239,ASG-00182,Generales,Responsabilidad Civil,2023-11-21,2023-11-22,28929.05,28478.11,25729.61,Liquidado,Centro,Inundación por tubería rota que afectó pisos y paredes del primer nivel.,Sí,PRV-0027,Abogado Ambato #27,128,237,1,2,0
SIN-000694,POL-00277,ASG-00212,VEH-00255,ASG-00212,Hogar,Desastres Naturales,2025-03-08,2025-03-13,18767.91,20601.87,19323.05,Liquidado,Centro,Se reporta robo del vehículo estacionado frente al domicilio del asegurado durante la noche.,Sí,PRV-0022,Clínica Cuenca #22,309,56,5,1,0
SIN-000695,POL-00245,ASG-00087,VEH-00055,ASG-00087,Salud,Hospitalización,2025-03-27,2025-03-31,33168.97,25763.09,24079.15,Cierre Sin Consecuencia,Costa,El asegurado reporta que un vehículo no identificado impactó su auto estacionado.,Sí,PRV-0001,Abogado Ibarra #1,318,47,4,0,0
SIN-000696,POL-00047,ASG-00238,VEH-00138,ASG-00238,Vehículos,Pérdida Total por Robo (PTxRB),2024-11-10,2024-11-14,14659.56,9106.16,7519.48,Pago Parcial,Sur,Impacto frontal contra poste de alumbrado al intentar esquivar un peatón.,Sí,PRV-0023,Hospital Santo Domingo #23,148,217,4,1,0
SIN-000697,POL-00307,ASG-00055,,ASG-00055,Vida,Fallecimiento,2024-02-22,2024-02-23,12544.3,9525.62,8814.12,Reserva,Costa,Colisión lateral en la autopista debido a cambio de carril imprudente del otro conductor.,Sí,PRV-0003,Abogado Santo Domingo #3,30,335,1,2,0
SIN-000698,POL-00242,ASG-00103,VEH-00097,ASG-00103,Vida,Enfermedad Grave,2023-11-13,2023-11-18,1147.85,1232.26,0.0,Pago Parcial,Oriente,Daños en techo por caída de árbol durante tormenta eléctrica.,Sí,PRV-0007,Perito Ambato #7,205,160,5,2,0
SIN-000699,POL-00262,ASG-00119,VEH-00051,ASG-00119,Salud,Emergencia,2024-09-28,2024-10-03,21924.32,14981.97,13662.57,Negativa,Costa,Hospitalización por fractura de fémur tras caída en el trabajo.,Sí,PRV-0029,Perito Riobamba #29,272,93,5,2,0
SIN-000700,POL-00012,ASG-00013,VEH-00042,ASG-00127,Vehículos,Pérdida Total por Robo (PTxRB),2023-12-12,2023-12-17,7122.31,7728.66,0.0,Negativa,Sierra,"Incendio en cocina del domicilio, daños en muebles y estructura.",Sí,PRV-0029,Perito Riobamba #29,307,58,5,1,0
SIN-000701,POL-00192,ASG-00222,VEH-00286,ASG-00222,Generales,Robo,2023-10-31,2023-11-02,42942.15,40387.12,0.0,Cierre Sin Consecuencia,Costa,Impacto frontal contra poste de alumbrado al intentar esquivar un peatón.,Sí,PRV-0021,Hospital Riobamba #21,77,288,2,1,0
SIN-000702,POL-00144,ASG-00073,,ASG-00073,Salud,Hospitalización,2024-11-16,2024-11-18,14079.26,10566.09,9529.34,Anticipo,Centro,Inundación por tubería rota que afectó pisos y paredes del primer nivel.,Sí,PRV-0011,Perito Portoviejo #11,305,60,2,1,0
SIN-000703,POL-00248,ASG-00236,VEH-00156,ASG-00236,Vehículos,Daño Parcial,2024-06-19,2024-06-23,37752.37,30521.01,26545.99,Negativa,Oriente,El asegurado reporta que un vehículo no identificado impactó su auto estacionado.,Sí,PRV-0008,Grúa Manta #8,53,312,4,1,0
SIN-000704,POL-00070,ASG-00107,VEH-00073,ASG-00107,Vida,Enfermedad Grave,2024-06-24,2024-06-24,17105.99,13737.72,0.0,Negativa,Norte,El vehículo fue impactado por otro automóvil en la intersección de la Av. Principal con calle secundaria.,Sí,PRV-0012,Taller Machala #12,192,173,0,0,0
SIN-000705,POL-00209,ASG-00117,VEH-00024,ASG-00117,Vida,Incapacidad,2024-12-23,2024-12-24,13553.99,10857.29,0.0,Liquidado,Norte,Colisión lateral en la autopista debido a cambio de carril imprudente del otro conductor.,Sí,PRV-0012,Taller Machala #12,191,174,1,0,0
SIN-000706,POL-00223,ASG-00134,VEH-00032,ASG-00134,Salud,Hospitalización,2024-07-31,2024-08-05,43819.74,35408.74,28765.37,Pago Parcial,Sur,El vehículo fue impactado por otro automóvil en la intersección de la Av. Principal con calle secundaria.,Sí,PRV-0004,Grúa Quito #4,90,275,5,0,0
SIN-000707,POL-00241,ASG-00134,VEH-00032,ASG-00134,Vida,Enfermedad Grave,2025-08-20,2025-08-20,13191.56,10022.04,8703.22,Cierre Sin Consecuencia,Oriente,"El asegurado fue víctima de asalto, le sustrajeron el vehículo con amenaza.",Sí,PRV-0020,Intermediario Riobamba #20,263,102,0,0,0
SIN-000708,POL-00308,ASG-00055,,ASG-00055,Vida,Enfermedad Grave,2025-04-06,2025-04-10,15229.51,9793.76,8385.21,Cierre Sin Consecuencia,Centro,El vehículo fue impactado por otro automóvil en la intersección de la Av. Principal con calle secundaria.,Sí,PRV-0007,Perito Ambato #7,333,32,4,2,0
SIN-000709,POL-00120,ASG-00129,VEH-00085,ASG-00129,Salud,Atención Médica,2023-10-28,2023-10-31,44054.36,44094.12,38849.76,Liquidado,Sierra,El vehículo fue impactado por otro automóvil en la intersección de la Av. Principal con calle secundaria.,Sí,PRV-0004,Grúa Quito #4,116,249,3,0,0
SIN-000710,POL-00110,ASG-00152,,ASG-00152,Vida,Incapacidad,2023-03-08,2023-03-11,19668.63,15524.96,0.0,Reserva,Norte,"Incendio en cocina del domicilio, daños en muebles y estructura.",Sí,PRV-0009,Perito Riobamba #9,58,307,3,2,0
SIN-000711,POL-00209,ASG-00117,VEH-00024,ASG-00117,Vida,Fallecimiento,2025-05-03,2025-05-08,8268.47,6397.16,0.0,Pago Parcial,Oriente,Inundación por tubería rota que afectó pisos y paredes del primer nivel.,Sí,PRV-0016,Abogado Guayaquil #16,322,43,5,0,0
SIN-000712,POL-00078,ASG-00135,VEH-00146,ASG-00135,Hogar,Daño por Agua,2025-07-29,2025-08-02,79104.12,83235.08,67246.47,Pago Parcial,Sierra,"El vehículo fue sustraído durante la madrugada, el asegurado no recuerda detalles exactos del lugar.",No,PRV-0008,Grúa Manta #8,350,15,4,2,1
SIN-000713,POL-00055,ASG-00022,VEH-00205,ASG-00022,Vida,Fallecimiento,2024-04-09,2024-04-09,486.23,350.76,315.41,Anticipo,Norte,Pérdida total del vehículo por incendio de origen desconocido sin causa aparente.,Sí,PRV-0025,Perito Ibarra #25,33,332,0,0,1
SIN-000714,POL-00322,ASG-00165,VEH-00250,ASG-00165,Generales,Daño,2025-08-19,2025-08-19,18048.62,18206.46,15213.23,Reserva,Costa,"Consulta médica por cuadro respiratorio, derivado a especialista.",Sí,PRV-0011,Perito Portoviejo #11,268,97,0,0,0
SIN-000715,POL-00107,ASG-00206,VEH-00197,ASG-00206,Generales,Responsabilidad Civil,2024-02-13,2024-02-18,9664.8,6002.81,5290.09,Negativa,Oriente,Incendio del vehículo de origen eléctrico según informe del perito.,Sí,PRV-0019,Taller Esmeraldas #19,240,125,5,0,0
SIN-000716,POL-00119,ASG-00054,VEH-00341,ASG-00054,Generales,Robo,2024-06-13,2024-06-16,13855.95,14302.97,0.0,Liquidado,Oriente,"El paciente acudió a emergencia por dolor abdominal agudo, requirió cirugía.",Sí,PRV-0027,Abogado Ambato #27,44,321,3,1,0
SIN-000717,POL-00174,ASG-00232,,ASG-00232,Generales,Incendio,2024-01-28,2024-02-02,73512.66,50567.06,44978.12,Pago Total,Oriente,Colisión lateral en la autopista debido a cambio de carril imprudente del otro conductor.,Sí,PRV-0026,Intermediario Manta #26,316,49,5,2,0
SIN-000718,POL-00041,ASG-00001,VEH-00206,ASG-00001,Generales,Responsabilidad Civil,2024-02-12,2024-02-16,22975.52,22064.77,20926.93,Pago Total,Sur,El vehículo fue impactado por otro automóvil en la intersección de la Av. Principal con calle secundaria.,Sí,PRV-0012,Taller Machala #12,176,189,4,0,0
SIN-000719,POL-00305,ASG-00236,VEH-00156,ASG-00128,Vehículos,Responsabilidad Civil,2025-05-15,2025-05-19,31948.19,22811.6,18729.17,Pago Parcial,Sur,Pérdida total por volcadura en vía recta sin obstáculos visibles según fotos del lugar.,Sí,PRV-0015,Perito Portoviejo #15,355,10,4,1,1
SIN-000720,POL-00302,ASG-00196,,ASG-00196,Vehículos,Pérdida Total por Robo (PTxRB),2025-04-25,2025-04-30,2760.35,1705.93,0.0,Liquidado,Costa,"Consulta médica por cuadro respiratorio, derivado a especialista.",Sí,PRV-0002,Abogado Quito #2,299,66,5,1,0
SIN-000721,POL-00026,ASG-00082,VEH-00012,ASG-00082,Salud,Hospitalización,2025-03-01,2025-03-01,11444.72,9475.66,8198.63,Reserva,Costa,Colisión lateral en la autopista debido a cambio de carril imprudente del otro conductor.,Sí,PRV-0007,Perito Ambato #7,129,236,0,0,0
SIN-000722,POL-00263,ASG-00238,VEH-00138,ASG-00238,Hogar,Desastres Naturales,2024-09-03,2024-09-06,2359.66,1592.54,1433.21,Pago Parcial,Oriente,"Robo del vehículo en estacionamiento del centro comercial, no hay cámaras disponibles.",Sí,PRV-0032,Hospital Ambato #32,332,33,3,1,0
SIN-000723,POL-00219,ASG-00008,VEH-00044,ASG-00008,Hogar,Incendio,2025-01-24,2025-01-26,463.62,365.16,0.0,Pago Parcial,Sur,El vehículo fue impactado por otro automóvil en la intersección de la Av. Principal con calle secundaria.,Sí,PRV-0030,Taller Guayaquil #30,50,315,2,1,0
SIN-000724,POL-00297,ASG-00210,VEH-00195,ASG-00210,Generales,Incendio,2024-04-12,2024-04-15,10356.43,7784.56,0.0,Liquidado,Sur,"El asegurado fue víctima de asalto, le sustrajeron el vehículo con amenaza.",Sí,PRV-0026,Intermediario Manta #26,115,250,3,4,0
SIN-000725,POL-00110,ASG-00152,,ASG-00152,Vida,Fallecimiento,2023-08-24,2023-08-28,24818.58,22144.79,21899.99,Cierre Sin Consecuencia,Sierra,"Consulta médica por cuadro respiratorio, derivado a especialista.",Sí,PRV-0016,Abogado Guayaquil #16,227,138,4,2,0
SIN-000726,POL-00073,ASG-00142,,ASG-00142,Hogar,Incendio,2024-08-30,2024-08-30,12353.71,13445.13,11446.5,Negativa,Oriente,El asegurado reporta que un vehículo no identificado impactó su auto estacionado.,Sí,PRV-0008,Grúa Manta #8,75,290,0,0,0
SIN-000727,POL-00228,ASG-00178,,ASG-00178,Hogar,Incendio,2024-04-18,2024-04-19,13682.43,8637.8,8262.81,Cierre Sin Consecuencia,Norte,"Incendio en cocina del domicilio, daños en muebles y estructura.",Sí,PRV-0005,Intermediario Cuenca #5,84,281,1,3,0
SIN-000728,POL-00216,ASG-00093,VEH-00004,ASG-00093,Salud,Cirugía,2024-11-18,2024-11-19,1121.41,861.62,0.0,Pago Parcial,Sur,Robo de electrodomésticos en domicilio durante vacaciones del asegurado.,Sí,PRV-0025,Perito Ibarra #25,99,266,1,0,0
SIN-000729,POL-00042,ASG-00161,VEH-00082,ASG-00041,Hogar,Desastres Naturales,2024-09-14,2024-09-18,64858.83,47624.05,0.0,Negativa,Oriente,"El paciente acudió a emergencia por dolor abdominal agudo, requirió cirugía.",Sí,PRV-0026,Intermediario Manta #26,65,300,4,0,0
SIN-000730,POL-00221,ASG-00226,VEH-00090,ASG-00226,Hogar,Robo,2023-09-08,2023-09-12,30535.45,21228.69,0.0,Reserva,Costa,"El vehículo fue sustraído durante la madrugada, el asegurado no recuerda detalles exactos del lugar.",No,PRV-0022,Clínica Cuenca #22,192,173,4,1,1
SIN-000731,POL-00086,ASG-00062,,ASG-00171,Hogar,Desastres Naturales,2024-04-14,2024-04-17,54858.37,34731.68,31621.44,Pago Total,Sur,Inundación por tubería rota que afectó pisos y paredes del primer nivel.,Sí,PRV-0029,Perito Riobamba #29,72,293,3,0,0
SIN-000732,POL-00019,ASG-00049,,ASG-00049,Generales,Responsabilidad Civil,2024-01-23,2024-01-23,25636.47,21269.58,18283.08,Reserva,Centro,"Robo del vehículo reportado días después, sin denuncia policial inmediata.",Sí,PRV-0006,Taller Riobamba #6,7,358,0,0,1
SIN-000733,POL-00213,ASG-00069,VEH-00109,ASG-00069,Hogar,Desastres Naturales,2023-08-24,2023-08-28,29449.21,24176.64,0.0,Liquidado,Norte,"Incendio en cocina del domicilio, daños en muebles y estructura.",Sí,PRV-0010,Grúa Esmeraldas #10,109,256,4,1,0
SIN-000734,POL-00135,ASG-00045,,ASG-00045,Generales,Incendio,2023-08-11,2023-08-12,21578.05,17498.44,17289.35,Liquidado,Oriente,"Robo del vehículo en estacionamiento del centro comercial, no hay cámaras disponibles.",Sí,PRV-0031,Perito Loja #31,161,204,1,1,0
SIN-000735,POL-00305,ASG-00236,VEH-00156,ASG-00236,Vehículos,Pérdida Total,2025-05-10,2025-05-17,31525.54,24968.38,21963.65,Negativa,Norte,"Choque frontal sin testigos en zona solitaria durante la noche, el otro vehículo huyó.",No,PRV-0030,Taller Guayaquil #30,350,15,7,1,1
SIN-000736,POL-00089,ASG-00172,VEH-00041,ASG-00061,Hogar,Robo,2023-08-16,2023-08-17,9305.45,7978.17,0.0,Pago Parcial,Norte,"El vehículo fue robado, no hay testigos ni cámaras, la denuncia se hizo varios días después.",Sí,PRV-0024,Intermediario Manta #24,4,361,1,0,1
SIN-000737,POL-00172,ASG-00208,VEH-00204,ASG-00208,Generales,Daño,2024-08-15,2024-08-18,57616.78,42684.3,0.0,Anticipo,Norte,Colisión lateral en la autopista debido a cambio de carril imprudente del otro conductor.,Sí,PRV-0008,Grúa Manta #8,319,46,3,0,0
SIN-000738,POL-00198,ASG-00028,VEH-00160,ASG-00028,Salud,Cirugía,2025-04-14,2025-04-17,16793.07,17575.01,16269.82,Negativa,Centro,"Accidente en vía mojada, el vehículo perdió tracción y colisionó contra la baranda.",Sí,PRV-0011,Perito Portoviejo #11,118,247,3,0,0
SIN-000739,POL-00264,ASG-00073,,ASG-00073,Salud,Hospitalización,2023-12-27,2024-01-01,7868.11,5368.31,4985.78,Anticipo,Costa,Impacto frontal contra poste de alumbrado al intentar esquivar un peatón.,Sí,PRV-0026,Intermediario Manta #26,117,248,5,1,0
SIN-000740,POL-00195,ASG-00179,VEH-00036,ASG-00179,Hogar,Desastres Naturales,2024-08-29,2024-09-02,6902.44,5263.93,4233.24,Negativa,Costa,"Robo del vehículo en estacionamiento del centro comercial, no hay cámaras disponibles.",Sí,PRV-0018,Clínica Riobamba #18,100,265,4,1,0
SIN-000741,POL-00004,ASG-00227,VEH-00075,ASG-00185,Salud,Emergencia,2023-11-25,2023-11-28,15862.41,16002.81,15207.79,Anticipo,Norte,"El paciente acudió a emergencia por dolor abdominal agudo, requirió cirugía.",Sí,PRV-0026,Intermediario Manta #26,220,145,3,2,0
SIN-000742,POL-00244,ASG-00146,VEH-00143,ASG-00146,Vida,Enfermedad Grave,2023-12-06,2023-12-06,13199.18,9334.86,0.0,Anticipo,Norte,El asegurado reporta que un vehículo no identificado impactó su auto estacionado.,Sí,PRV-0017,Hospital Ibarra #17,138,227,0,3,0
SIN-000743,POL-00286,ASG-00125,VEH-00018,ASG-00125,Generales,Robo,2023-09-30,2023-10-04,44608.54,27938.16,26578.83,Reserva,Norte,Hospitalización por fractura de fémur tras caída en el trabajo.,Sí,PRV-0018,Clínica Riobamba #18,71,294,4,1,0
SIN-000744,POL-00245,ASG-00087,VEH-00055,ASG-00087,Salud,Hospitalización,2024-10-18,2024-10-21,11956.14,13116.79,12789.59,Negativa,Norte,Daños en la parte trasera del vehículo por choque en cadena en hora pico.,Sí,PRV-0017,Hospital Ibarra #17,158,207,3,0,0
SIN-000745,POL-00130,ASG-00124,VEH-00013,ASG-00124,Vehículos,Volcadura,2023-10-14,2023-10-19,17684.93,16706.28,14539.92,Pago Parcial,Oriente,"Consulta médica por cuadro respiratorio, derivado a especialista.",Sí,PRV-0011,Perito Portoviejo #11,283,82,5,0,0
SIN-000746,POL-00312,ASG-00236,VEH-00156,ASG-00147,Vehículos,Daño Parcial,2024-08-09,2024-08-13,30063.57,19970.89,0.0,Reserva,Costa,Daños en la parte trasera del vehículo por choque en cadena en hora pico.,Sí,PRV-0011,Perito Portoviejo #11,249,116,4,1,0
SIN-000747,POL-00233,ASG-00225,VEH-00076,ASG-00225,Vehículos,Responsabilidad Civil,2024-03-17,2024-03-20,39373.59,32630.68,32152.69,Negativa,Sierra,Robo de electrodomésticos en domicilio durante vacaciones del asegurado.,Sí,PRV-0011,Perito Portoviejo #11,145,220,3,0,0
SIN-000748,POL-00051,ASG-00180,VEH-00029,ASG-00180,Generales,Daño,2025-03-12,2025-03-13,5628.95,3538.51,3458.12,Negativa,Norte,Hospitalización por fractura de fémur tras caída en el trabajo.,Sí,PRV-0009,Perito Riobamba #9,249,116,1,0,0
SIN-000749,POL-00273,ASG-00225,VEH-00076,ASG-00225,Hogar,Incendio,2024-03-18,2024-03-18,18323.66,11178.84,0.0,Pago Parcial,Norte,"Robo del vehículo en estacionamiento del centro comercial, no hay cámaras disponibles.",Sí,PRV-0005,Intermediario Cuenca #5,150,215,0,0,0
SIN-000750,POL-00183,ASG-00008,VEH-00044,ASG-00008,Vehículos,Robo,2023-06-27,2023-06-29,28891.27,29367.23,0.0,Liquidado,Costa,"Consulta médica por cuadro respiratorio, derivado a especialista.",Sí,PRV-0016,Abogado Guayaquil #16,96,269,2,1,0
SIN-000751,POL-00291,ASG-00172,VEH-00041,ASG-00172,Vida,Enfermedad Grave,2023-05-16,2023-05-18,1785.48,1688.52,1484.64,Negativa,Costa,Colisión lateral en la autopista debido a cambio de carril imprudente del otro conductor.,Sí,PRV-0029,Perito Riobamba #29,51,314,2,0,0
SIN-000752,POL-00273,ASG-00225,VEH-00076,ASG-00225,Hogar,Robo,2024-04-26,2024-04-27,17192.46,14962.21,0.0,Pago Parcial,Sur,Daños en la parte trasera del vehículo por choque en cadena en hora pico.,Sí,PRV-0016,Abogado Guayaquil #16,189,176,1,0,0
SIN-000753,POL-00208,ASG-00073,,ASG-00073,Vida,Incapacidad,2023-12-14,2023-12-19,41276.45,28298.76,22722.75,Anticipo,Norte,"Consulta médica por cuadro respiratorio, derivado a especialista.",Sí,PRV-0031,Perito Loja #31,283,82,5,1,0
SIN-000754,POL-00072,ASG-00070,VEH-00224,ASG-00070,Generales,Incendio,2023-11-09,2023-11-14,8890.12,8752.11,0.0,Anticipo,Centro,"Choque por alcance en semáforo, el conductor de atrás no frenó a tiempo.",Sí,PRV-0023,Hospital Santo Domingo #23,103,262,5,1,0
SIN-000755,POL-00051,ASG-00180,VEH-00029,ASG-00180,Generales,Daño,2025-07-04,2025-07-10,3895.57,3851.36,3510.33,Anticipo,Oriente,"Choque frontal sin testigos en zona solitaria durante la noche, el otro vehículo huyó.",No,PRV-0025,Perito Ibarra #25,363,2,6,0,1
SIN-000756,POL-00017,ASG-00137,VEH-00128,ASG-00137,Salud,Cirugía,2025-01-30,2025-02-03,7849.99,5418.01,0.0,Anticipo,Centro,Hospitalización por fractura de fémur tras caída en el trabajo.,Sí,PRV-0013,Intermediario Manta #13,76,289,4,3,0
SIN-000757,POL-00197,ASG-00045,,ASG-00045,Generales,Robo,2023-06-01,2023-06-06,6945.03,4423.26,4235.98,Pago Parcial,Costa,Incendio del vehículo de origen eléctrico según informe del perito.,Sí,PRV-0015,Perito Portoviejo #15,106,259,5,1,0
SIN-000758,POL-00038,ASG-00200,VEH-00007,ASG-00136,Vehículos,Choque,2025-08-01,2025-08-01,16450.28,12568.07,0.0,Reserva,Norte,El vehículo fue impactado por otro automóvil en la intersección de la Av. Principal con calle secundaria.,Sí,PRV-0028,Hospital Machala #28,291,74,0,2,0
SIN-000759,POL-00218,ASG-00197,VEH-00248,ASG-00197,Generales,Robo,2023-02-19,2023-02-19,40672.45,27599.31,25588.74,Reserva,Oriente,"Accidente en madrugada sin testigos, múltiples vehículos involucrados, relatos contradictorios.",Sí,PRV-0009,Perito Riobamba #9,7,358,0,0,1
